Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score
1943,Contract,0,Zone A,0,Sales,4,Female,0,White,4,Widowed,3,Fully Meets,1,3,5,5,4
1944,Part-Time,2,Zone A,0,Sales,4,Female,0,Asian,0,Married,1,Fully Meets,1,3,1,4,1
1945,Full-Time,1,Zone A,0,Sales,4,Female,0,White,4,Married,1,Fully Meets,1,3,1,3,4
1946,Full-Time,1,Zone A,0,Sales,4,Female,0,Other,3,Widowed,3,Fully Meets,1,3,3,5,1
1947,Part-Time,2,Zone C,2,Sales,4,Female,0,White,4,Single,2,Fully Meets,1,3,1,3,3
1948,Part-Time,2,Zone B,1,Sales,4,Female,0,Black,1,Married,1,Fully Meets,1,3,2,1,5
1949,Contract,0,Zone A,0,Sales,4,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,5,3,4
1950,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,3,2,1
1951,Full-Time,1,Zone A,0,Sales,4,Female,0,Asian,0,Married,1,Fully Meets,1,3,4,1,3
1952,Full-Time,1,Zone A,0,Sales,4,Female,0,Other,3,Divorced,0,Fully Meets,1,3,2,5,2
1953,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,4,5,4
1954,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,1,1,5
1955,Full-Time,1,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,3,2,3,4
1956,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,1,5,4
1957,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,5,2,2
1958,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,4,2,5
1959,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,5,3,4
1960,Full-Time,1,Zone A,0,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,3,3,4,1
1961,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,2,3,1
1962,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,2,4,1
1963,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,2,5,3
1964,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,5,5,5
1965,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,3,1,1
1966,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,4,3,2
1967,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,4,2,4
1968,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,1,4,2
1969,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,4,3,3
1970,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,5,4,4
1971,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,3,2,1
1972,Contract,0,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,3,2,2,3
1973,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,4,2,3
1974,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,4,1,3
1975,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,4,4,3
1976,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,1,5,1
1977,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,2,5,4
1978,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,3,5,1
1979,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,1,4,5
1980,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,5,4,5
1981,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Divorced,0,Fully Meets,1,3,5,4,3
1982,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,3,5,5
1983,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,2,5,1
1984,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,5,2,2
1985,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,5,5,2
1986,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,1,4,2
1987,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,5,1,3
1988,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,1,3,5
1989,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,4,2,5
1990,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,3,1,1
1991,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,2,1,3
1992,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,4,3,3
1993,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,5,2,4
1994,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,5,5,1
1995,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,4,3,1
1996,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,3,5,2
1997,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,3,3,2
1998,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,2,4,3
1999,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,3,2,2
2000,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,1,3,3
2001,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,5,3,5
2002,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,1,4,2
2003,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,5,5,1
2004,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,3,3,4
2005,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,2,1,2
2006,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Married,1,Fully Meets,1,3,5,5,2
2007,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,4,1,5
2008,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,1,2,2
2009,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,5,2,2
2010,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,4,4,4
2011,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,3,2,2
2012,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,2,3,2
2013,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,4,5,4
2014,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,2,5,4
2015,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,4,3,1
2016,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,1,3,5
2017,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,2,5,4
2018,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,5,2,1
2019,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,2,1,4
2020,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,2,1,4
2021,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,1,3,4
2022,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,5,3,5
2023,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,3,4,4
2024,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,2,1,5
2025,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,1,2,4
2026,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,2,4,4
2027,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,3,1,3
2028,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3,4,4,4
2029,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,2,5,1
2030,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,4,1,5
2031,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,3,1,3,1
2032,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,5,2,4
2033,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,4,1,5
2034,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,2,4,1
2035,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,4,2,3
2036,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,4,3,4
2037,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,2,5,4
2038,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,5,3,2
2039,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,5,2,2
2040,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,1,2,5
2041,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,1,1,5
2042,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,5,2,1
2043,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,1,3,3
2044,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,5,1,5
2045,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,3,1,4
2046,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,2,2,4
2047,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,3,5,3
2048,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,2,5,4
2049,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,3,1,3
2050,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,5,4,5
2051,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,5,2,4
2052,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,1,4,4
2053,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,5,3,1
2054,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,4,5,3
2055,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,5,4,2
2056,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,3,4,1
2057,Contract,0,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Fully Meets,1,3,4,1,3
2058,Full-Time,1,Zone A,0,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,3,5,5,4
2059,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,4,4,5
2060,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,5,5,5
2061,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,2,4,3
2062,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,4,1,2
2063,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,4,5,3
2064,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,1,3,5
2065,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,5,4,4
2066,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,1,5,1
2067,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,5,2,1
2068,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,4,3,5
2069,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,3,1,5
2070,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,3,4,5
2071,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,2,1,5
2072,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,5,4,1
2073,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,1,2,2
2074,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3,3,2,4
2075,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,4,5,2
2076,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,5,5,1
2077,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,4,1,1
2078,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3,5,5,2
2079,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,4,2,3
2080,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,4,1,4
2081,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,1,1,4
2082,Contract,0,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3,4,2,4
2083,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,2,2,4
2084,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,3,2,2
2085,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,3,4,4
2086,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,5,4,3
2087,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,4,4,1
2088,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,2,1,2
2089,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,5,3,3
2090,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,3,4,3
2091,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,3,1,1
2092,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,1,2,3
2093,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,2,3,1
2094,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,2,5,5
2095,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Fully Meets,1,3,5,3,1
2096,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,3,4,4
2097,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,PIP,3,2,2,1,4
2098,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,PIP,3,5,2,4,1
2099,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Widowed,3,PIP,3,4,1,4,5
2100,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,4,1,1,1
2101,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,PIP,3,5,4,4,2
2102,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Exceeds,0,2,1,1,3
2103,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,5,1,4,5
2104,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,2,1,4,3
2105,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Needs Improvement,2,4,3,4,2
2106,Contract,0,Zone C,2,Production       ,3,Male,1,White,4,Widowed,3,Exceeds,0,2,5,5,1
2107,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,1,4,1,1
2108,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Needs Improvement,2,2,1,2,4
2109,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,5,3,3,5
2110,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Exceeds,0,4,1,4,2
2111,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Needs Improvement,2,5,2,3,1
2112,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,4,4,3,1
2113,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,2,5,1,5
2114,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Exceeds,0,4,5,4,1
2115,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,2,5,2,1
2116,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Needs Improvement,2,4,1,4,2
2117,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,2,2,3,2
2118,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,5,3,2,4
2119,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,5,1,2,3
2120,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Needs Improvement,2,2,4,4,1
2121,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,5,4,1,3
2122,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Needs Improvement,2,5,3,3,2
2123,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,2,3,5,3
2124,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Exceeds,0,2,4,1,5
2125,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,4,4,5,3
2126,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,PIP,3,1,3,4,4
2127,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Needs Improvement,2,4,2,2,3
2128,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Needs Improvement,2,2,1,3,1
2129,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Needs Improvement,2,2,5,5,2
2130,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Needs Improvement,2,1,3,5,2
2131,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,Needs Improvement,2,4,1,2,1
2132,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Needs Improvement,2,2,2,3,3
2133,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,PIP,3,1,2,3,2
2134,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,2,4,2,5
2135,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,2,2,2,4
2136,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,1,2,2,2
2137,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Exceeds,0,5,1,3,3
2138,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,2,1,5,2
2139,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,2,1,4,4
2140,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,2,4,5,4
2141,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,2,2,3,3
2142,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,2,2,5,1
2143,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Exceeds,0,1,2,1,1
2144,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,2,2,5,4
2145,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,1,3,3,5
2146,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,2,3,1,1
2147,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,4,2,1,2
2148,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,5,1,1,2
2149,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Exceeds,0,5,5,3,5
2150,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,5,2,1,1
2151,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,1,4,4,4
2152,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,2,3,1,4
2153,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Exceeds,0,4,3,5,3
2154,Part-Time,2,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Exceeds,0,4,1,3,2
2155,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,4,1,2,4
2156,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,3,5,1,3
2157,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,4,4,2,5
2158,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,3,2,4,3
2159,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,5,1,1,1
2160,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Exceeds,0,3,1,1,5
2161,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Single,2,Exceeds,0,3,1,4,3
2162,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3,3,5,4
2163,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,1,5,5,4
2164,Part-Time,2,Zone C,2,Production       ,3,Female,0,Black,1,Divorced,0,Exceeds,0,3,3,1,3
2165,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Exceeds,0,3,5,3,3
2166,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,3,2,2,1
2167,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3,2,4,2
2168,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Divorced,0,Exceeds,0,3,5,1,4
2169,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,3,5,2,4
2170,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,3,1,5,2
2171,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3,1,3,2
2172,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3,2,4,1
2173,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Exceeds,0,3,1,4,3
2174,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Exceeds,0,3,1,1,5
2175,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,2,1,3,3
2176,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,2,2,1,1
2177,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,PIP,3,4,4,2,1
2178,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,PIP,3,4,4,1,5
2179,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,PIP,3,4,1,3,1
2180,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,PIP,3,5,4,4,4
2181,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,PIP,3,5,2,1,4
2182,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,4,1,1,2
2183,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,5,4,4,2
